사업소,호기,일자,SOX,SOX기준,NOX,NOX기준,먼지,먼지기준,산소,유량,온도,SOX기준초과,NOX기준초과,먼지기준초과,기준초과,용량(MW),발전량(MWh),열효율(%),이용률(%),발전원,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
분당,8호기,20240908,,35.0,0.19,100.0,,15.0,20.81,115.99,41.72,0,0,0,0,77.76,8927.0,27.28,15.94,복합,25.9,21.7,31.6,,5.4,290.0,1600.0,3.2,270.0,1647.0,1.2,1072.0,290.0,20.8,45.0,1542.0,75.4,24.5,,,,,
분당,1호기,20240909,,35.0,5.95,100.0,,15.0,19.01,19257.5,76.51,0,0,0,0,77.76,6139.0,25.3,10.97,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,2호기,20240909,,35.0,3.05,100.0,,15.0,19.79,11198.72,64.3,0,0,0,0,77.76,4545.0,25.59,8.12,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,3호기,20240909,,35.0,3.43,100.0,,15.0,19.14,17423.75,74.91,0,0,0,0,77.76,5863.0,26.53,10.47,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,4호기,20240909,,35.0,3.71,100.0,,15.0,19.42,16761.5,64.06,0,0,0,0,77.76,4299.0,26.54,7.68,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,5호기,20240909,,35.0,3.71,100.0,,15.0,19.55,23676.14,63.86,0,0,0,0,77.76,4214.0,26.79,7.53,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,6호기,20240909,,35.0,5.41,100.0,,15.0,18.13,29749.49,78.18,0,0,0,0,77.76,22069.0,28.36,39.42,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,7호기,20240909,,35.0,4.58,100.0,,15.0,18.97,21595.86,61.01,0,0,0,0,77.76,19102.0,27.79,34.12,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,8호기,20240909,,35.0,5.65,100.0,,15.0,17.7,37591.7,81.52,0,0,0,0,77.76,8927.0,27.28,15.94,복합,27.5,22.4,33.0,,6.4,290.0,1646.0,4.1,290.0,1651.0,1.5,1260.0,250.0,22.0,53.0,1520.0,73.9,26.5,,,,,
분당,1호기,20240910,,35.0,5.49,100.0,,15.0,18.93,19597.76,92.69,0,0,0,0,77.76,6139.0,25.3,10.97,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,2호기,20240910,,35.0,3.02,100.0,,15.0,19.58,13088.34,84.9,0,0,0,0,77.76,4545.0,25.59,8.12,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,3호기,20240910,,35.0,3.35,100.0,,15.0,19.18,16656.94,90.13,0,0,0,0,77.76,5863.0,26.53,10.47,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,4호기,20240910,,35.0,3.11,100.0,,15.0,19.33,17355.97,80.46,0,0,0,0,77.76,4299.0,26.54,7.68,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,5호기,20240910,,35.0,4.63,100.0,,15.0,19.17,30819.18,89.4,0,0,0,0,77.76,4214.0,26.79,7.53,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,6호기,20240910,,35.0,4.18,100.0,,15.0,18.86,21441.58,73.28,0,0,0,0,77.76,22069.0,28.36,39.42,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,7호기,20240910,,35.0,4.13,100.0,,15.0,19.05,20369.97,69.08,0,0,0,0,77.76,19102.0,27.79,34.12,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,8호기,20240910,,35.0,4.58,100.0,,15.0,18.66,25720.56,76.06,0,0,0,0,77.76,8927.0,27.28,15.94,복합,28.3,24.1,33.8,,6.3,250.0,1530.0,3.6,270.0,1557.0,1.4,1199.0,250.0,22.3,54.0,1417.0,71.1,26.9,,,,,
분당,1호기,20240911,,35.0,6.48,100.0,,15.0,18.01,29698.08,97.49,0,0,0,0,77.76,6139.0,25.3,10.97,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,2호기,20240911,,35.0,5.65,100.0,,15.0,18.65,23131.56,91.42,0,0,0,0,77.76,4545.0,25.59,8.12,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,3호기,20240911,,35.0,4.86,100.0,,15.0,18.07,29682.06,97.21,0,0,0,0,77.76,5863.0,26.53,10.47,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,4호기,20240911,,35.0,4.11,100.0,,15.0,18.32,30709.44,85.39,0,0,0,0,77.76,4299.0,26.54,7.68,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,5호기,20240911,,35.0,5.43,100.0,,15.0,18.49,44468.6,87.29,0,0,0,0,77.76,4214.0,26.79,7.53,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,6호기,20240911,,35.0,6.49,100.0,,15.0,18.26,28342.09,81.71,0,0,0,0,77.76,22069.0,28.36,39.42,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,7호기,20240911,,35.0,8.98,100.0,,15.0,18.5,26824.32,76.64,0,0,0,0,77.76,19102.0,27.79,34.12,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,8호기,20240911,,35.0,6.4,100.0,,15.0,17.93,34636.22,85.1,0,0,0,0,77.76,8927.0,27.28,15.94,복합,27.1,24.1,33.9,2.9,8.2,160.0,1352.0,4.8,140.0,1356.0,1.3,1111.0,320.0,23.3,51.0,1151.0,81.5,28.7,,,,,
분당,1호기,20240912,,35.0,4.75,100.0,,15.0,19.36,19707.89,87.15,0,0,0,0,77.76,6139.0,25.3,10.97,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,2호기,20240912,,35.0,2.93,100.0,,15.0,19.89,14295.15,84.16,0,0,0,0,77.76,4545.0,25.59,8.12,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,3호기,20240912,,35.0,3.7,100.0,,15.0,19.4,20083.9,98.06,0,0,0,0,77.76,5863.0,26.53,10.47,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,4호기,20240912,,35.0,2.86,100.0,,15.0,19.67,18536.83,77.06,0,0,0,0,77.76,4299.0,26.54,7.68,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,5호기,20240912,,35.0,3.31,100.0,,15.0,19.77,27209.62,81.35,0,0,0,0,77.76,4214.0,26.79,7.53,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,6호기,20240912,,35.0,4.74,100.0,,15.0,18.44,27311.17,77.82,0,0,0,0,77.76,22069.0,28.36,39.42,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,7호기,20240912,,35.0,3.99,100.0,,15.0,18.39,29914.79,79.02,0,0,0,0,77.76,19102.0,27.79,34.12,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,8호기,20240912,,35.0,5.05,100.0,,15.0,18.13,33129.83,81.24,0,0,0,0,77.76,8927.0,27.28,15.94,복합,25.7,25.0,26.5,34.8,4.7,230.0,1255.0,2.8,140.0,1112.0,1.1,963.0,90.0,24.6,91.0,1011.0,94.1,30.9,,,,,
분당,1호기,20240913,,35.0,0.33,100.0,,15.0,20.76,128.92,62.69,0,0,0,0,77.76,6139.0,25.3,10.97,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,2호기,20240913,,35.0,0.0,100.0,,15.0,20.85,108.18,65.36,0,0,0,0,77.76,4545.0,25.59,8.12,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,3호기,20240913,,35.0,0.0,100.0,,15.0,20.78,151.68,65.83,0,0,0,0,77.76,5863.0,26.53,10.47,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,4호기,20240913,,35.0,0.01,100.0,,15.0,20.74,194.5,60.31,0,0,0,0,77.76,4299.0,26.54,7.68,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,5호기,20240913,,35.0,0.0,100.0,,15.0,20.73,221.22,67.49,0,0,0,0,77.76,4214.0,26.79,7.53,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,6호기,20240913,,35.0,4.08,100.0,,15.0,18.94,20950.68,71.3,0,0,0,0,77.76,22069.0,28.36,39.42,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,7호기,20240913,,35.0,0.75,100.0,,15.0,20.82,136.74,43.61,0,0,0,0,77.76,19102.0,27.79,34.12,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,8호기,20240913,,35.0,4.38,100.0,,15.0,18.62,26450.62,73.73,0,0,0,0,77.76,8927.0,27.28,15.94,복합,26.3,24.7,29.4,3.7,6.0,200.0,1053.0,3.6,180.0,1147.0,1.6,1408.0,200.0,24.2,68.0,1211.0,88.9,30.2,,,,,
분당,1호기,20240914,,35.0,5.22,100.0,,15.0,19.66,12351.4,69.34,0,0,0,0,77.76,6139.0,25.3,10.97,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,2호기,20240914,,35.0,2.91,100.0,,15.0,20.07,10422.02,62.86,0,0,0,0,77.76,4545.0,25.59,8.12,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,3호기,20240914,,35.0,3.36,100.0,,15.0,19.73,12058.16,75.8,0,0,0,0,77.76,5863.0,26.53,10.47,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,4호기,20240914,,35.0,2.44,100.0,,15.0,20.12,8276.04,58.59,0,0,0,0,77.76,4299.0,26.54,7.68,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,5호기,20240914,,35.0,2.48,100.0,,15.0,20.26,9738.65,60.21,0,0,0,0,77.76,4214.0,26.79,7.53,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,6호기,20240914,,35.0,4.11,100.0,,15.0,18.87,21280.93,71.67,0,0,0,0,77.76,22069.0,28.36,39.42,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,7호기,20240914,,35.0,3.89,100.0,,15.0,18.93,22326.85,64.93,0,0,0,0,77.76,19102.0,27.79,34.12,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,8호기,20240914,,35.0,4.38,100.0,,15.0,18.53,27321.48,76.13,0,0,0,0,77.76,8927.0,27.28,15.94,복합,27.0,24.8,31.0,0.2,5.5,290.0,1259.0,3.5,290.0,1258.0,1.4,1169.0,250.0,24.2,64.0,1643.0,85.3,30.1,,,,,
분당,1호기,20240915,,35.0,0.31,100.0,,15.0,20.76,128.2,68.27,0,0,0,0,77.76,6139.0,25.3,10.97,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,2호기,20240915,,35.0,0.0,100.0,,15.0,20.85,111.58,73.6,0,0,0,0,77.76,4545.0,25.59,8.12,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,3호기,20240915,,35.0,0.0,100.0,,15.0,20.78,156.71,71.2,0,0,0,0,77.76,5863.0,26.53,10.47,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,4호기,20240915,,35.0,0.06,100.0,,15.0,20.74,201.36,66.9,0,0,0,0,77.76,4299.0,26.54,7.68,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,5호기,20240915,,35.0,0.01,100.0,,15.0,20.73,227.96,73.8,0,0,0,0,77.76,4214.0,26.79,7.53,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,6호기,20240915,,35.0,0.02,100.0,,15.0,20.81,127.49,46.83,0,0,0,0,77.76,22069.0,28.36,39.42,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,7호기,20240915,,35.0,0.71,100.0,,15.0,20.82,135.88,46.26,0,0,0,0,77.76,19102.0,27.79,34.12,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,8호기,20240915,,35.0,0.22,100.0,,15.0,20.82,123.07,49.29,0,0,0,0,77.76,8927.0,27.28,15.94,복합,27.5,23.8,32.3,,9.0,70.0,1848.0,4.7,90.0,1515.0,2.2,1892.0,90.0,22.5,59.0,1333.0,75.4,27.4,,,,,
분당,1호기,20240916,,35.0,0.2,100.0,,15.0,20.76,117.93,55.81,0,0,0,0,77.76,6139.0,25.3,10.97,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,2호기,20240916,,35.0,0.0,100.0,,15.0,20.85,95.21,56.59,0,0,0,0,77.76,4545.0,25.59,8.12,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,3호기,20240916,,35.0,0.0,100.0,,15.0,20.78,138.55,57.48,0,0,0,0,77.76,5863.0,26.53,10.47,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,4호기,20240916,,35.0,0.0,100.0,,15.0,20.74,175.61,53.48,0,0,0,0,77.76,4299.0,26.54,7.68,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,5호기,20240916,,35.0,0.0,100.0,,15.0,20.73,189.24,57.98,0,0,0,0,77.76,4214.0,26.79,7.53,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,6호기,20240916,,35.0,0.0,100.0,,15.0,20.82,113.06,42.16,0,0,0,0,77.76,22069.0,28.36,39.42,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,7호기,20240916,,35.0,0.11,100.0,,15.0,20.83,113.96,38.18,0,0,0,0,77.76,19102.0,27.79,34.12,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,8호기,20240916,,35.0,0.08,100.0,,15.0,20.83,109.04,44.41,0,0,0,0,77.76,8927.0,27.28,15.94,복합,27.6,23.3,32.3,1.9,8.9,90.0,428.0,5.1,110.0,107.0,2.9,2511.0,110.0,21.3,58.0,1418.0,69.1,25.5,,,,,
분당,1호기,20240917,,35.0,4.3,100.0,,15.0,20.03,8279.99,70.39,0,0,0,0,77.76,6139.0,25.3,10.97,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,2호기,20240917,,35.0,1.87,100.0,,15.0,20.48,3922.49,64.88,0,0,0,0,77.76,4545.0,25.59,8.12,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,3호기,20240917,,35.0,2.45,100.0,,15.0,20.09,7908.88,72.81,0,0,0,0,77.76,5863.0,26.53,10.47,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,4호기,20240917,,35.0,1.66,100.0,,15.0,20.54,2626.54,57.67,0,0,0,0,77.76,4299.0,26.54,7.68,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,5호기,20240917,,35.0,0.0,100.0,,15.0,20.73,148.41,47.36,0,0,0,0,77.76,4214.0,26.79,7.53,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,6호기,20240917,,35.0,2.99,100.0,,15.0,19.64,13019.54,62.11,0,0,0,0,77.76,22069.0,28.36,39.42,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,7호기,20240917,,35.0,3.0,100.0,,15.0,19.94,10751.36,53.7,0,0,0,0,77.76,19102.0,27.79,34.12,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,8호기,20240917,,35.0,3.41,100.0,,15.0,19.47,16447.86,66.26,0,0,0,0,77.76,8927.0,27.28,15.94,복합,28.8,26.1,33.6,,6.0,320.0,1635.0,3.9,290.0,1642.0,1.4,1239.0,290.0,23.8,54.0,1335.0,75.4,29.5,,,,,
분당,1호기,20240918,,35.0,6.27,100.0,,15.0,19.05,16163.04,93.55,0,0,0,0,77.76,6139.0,25.3,10.97,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,2호기,20240918,,35.0,3.86,100.0,,15.0,19.85,8504.76,90.61,0,0,0,0,77.76,4545.0,25.59,8.12,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,3호기,20240918,,35.0,3.58,100.0,,15.0,19.32,15538.32,97.37,0,0,0,0,77.76,5863.0,26.53,10.47,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,4호기,20240918,,35.0,3.45,100.0,,15.0,19.8,9997.63,83.84,0,0,0,0,77.76,4299.0,26.54,7.68,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,5호기,20240918,,35.0,7.78,100.0,,15.0,20.12,7181.64,56.05,0,0,0,0,77.76,4214.0,26.79,7.53,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,6호기,20240918,,35.0,4.0,100.0,,15.0,18.9,21186.08,77.99,0,0,0,0,77.76,22069.0,28.36,39.42,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,7호기,20240918,,35.0,3.97,100.0,,15.0,18.93,22432.06,77.13,0,0,0,0,77.76,19102.0,27.79,34.12,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,8호기,20240918,,35.0,4.38,100.0,,15.0,18.67,26198.94,82.61,0,0,0,0,77.76,8927.0,27.28,15.94,복합,29.1,25.2,34.0,,7.0,180.0,2130.0,3.9,180.0,2131.0,1.6,1352.0,270.0,24.0,53.0,1439.0,75.8,29.9,,,,,
분당,1호기,20240919,,35.0,7.29,100.0,,15.0,17.61,35083.22,102.76,0,0,0,0,77.76,6139.0,25.3,10.97,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,2호기,20240919,,35.0,6.47,100.0,,15.0,17.98,30447.79,99.52,0,0,0,0,77.76,4545.0,25.59,8.12,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,3호기,20240919,,35.0,6.32,100.0,,15.0,17.71,35681.84,124.65,0,0,0,0,77.76,5863.0,26.53,10.47,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,4호기,20240919,,35.0,4.25,100.0,,15.0,18.15,32588.67,88.64,0,0,0,0,77.76,4299.0,26.54,7.68,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,5호기,20240919,,35.0,7.05,100.0,,15.0,18.21,50151.6,93.76,0,0,0,0,77.76,4214.0,26.79,7.53,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,6호기,20240919,,35.0,5.5,100.0,,15.0,17.8,33250.94,84.81,0,0,0,0,77.76,22069.0,28.36,39.42,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,7호기,20240919,,35.0,5.21,100.0,,15.0,17.78,36072.01,83.95,0,0,0,0,77.76,19102.0,27.79,34.12,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,8호기,20240919,,35.0,5.83,100.0,,15.0,17.46,40465.65,87.25,0,0,0,0,77.76,8927.0,27.28,15.94,복합,28.4,25.4,33.0,,4.4,230.0,1342.0,2.6,160.0,1109.0,1.3,1081.0,110.0,23.7,59.0,1547.0,76.1,29.2,,,,,
분당,1호기,20240920,,35.0,6.52,100.0,,15.0,18.33,27188.23,89.97,0,0,0,0,77.76,6139.0,25.3,10.97,복합,24.8,19.6,27.7,94.8,8.1,140.0,1017.0,4.6,70.0,2325.0,1.9,1683.0,160.0,23.4,82.0,916.0,92.9,29.0,,,,,
분당,2호기,20240920,,35.0,6.42,100.0,,15.0,18.7,23192.15,94.28,0,0,0,0,77.76,4545.0,25.59,8.12,복합,24.8,19.6,27.7,94.8,8.1,140.0,1017.0,4.6,70.0,2325.0,1.9,1683.0,160.0,23.4,82.0,916.0,92.9,29.0,,,,,
